device_id,ts,anomaly_type,confidence_score,carbon_credit_impact_pct
TEC0325A0600002,2026-02-20 13:14:59.202000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:15:29.215000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:15:59.201000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:16:29.202000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:16:59.197000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:17:29.208000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:17:59.196000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:18:29.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:18:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:19:29.201000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:19:59.197000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:20:29.203000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:20:59.260000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:21:29.204000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:21:59.196000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:22:29.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:22:59.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:23:29.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:23:59.196000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:24:29.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:24:59.196000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:25:29.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:25:59.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:26:29.229000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:26:59.192000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:27:29.201000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:27:59.198000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:28:29.201000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:28:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:29:29.198000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:29:59.197000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:30:29.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:30:59.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:31:29.203000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:31:59.268000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:32:29.203000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:32:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:33:29.198000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:33:59.196000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:34:29.201000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:34:59.213000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:35:29.201000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:35:59.196000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:36:29.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:36:59.197000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:37:29.275000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:37:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:38:29.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:38:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:39:29.214000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:39:59.198000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:40:29.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:40:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:41:29.201000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:41:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:42:29.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:42:59.265000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:43:29.198000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:43:59.221000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:44:29.207000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:44:59.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:45:29.192000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:45:59.206000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:46:29.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:46:59.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:47:29.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:47:59.201000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:48:29.270000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:48:59.196000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:49:29.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:49:59.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:50:29.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:50:59.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:51:29.202000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:51:59.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:52:29.205000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:52:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:53:29.204000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:53:59.273000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:54:29.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:54:59.196000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:55:29.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:55:59.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:56:29.202000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:56:59.197000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:57:29.201000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:57:59.196000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:58:29.203000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:58:59.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:59:29.244000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 13:59:59.198000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:00:29.211000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:00:59.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:01:29.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:01:59.196000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:02:29.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:02:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:03:29.205000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:03:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:04:29.198000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:04:59.212000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:05:29.198000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:05:59.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:06:29.203000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:06:59.201000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:07:29.207000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:07:59.198000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:08:29.205000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:08:59.196000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:09:29.204000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:09:59.201000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:10:29.269000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:10:59.197000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:11:29.202000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:11:59.196000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:12:29.204000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:12:59.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:13:29.203000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:13:59.196000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:14:29.209000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:14:59.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:15:29.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:15:59.229000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:16:29.202000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 14:16:59.196000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:07:29.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:07:59.196000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:08:29.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:08:59.196000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:09:29.194000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:09:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:10:29.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:10:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:11:29.230000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:11:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:12:29.203000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:12:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:13:29.201000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:13:59.191000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:14:29.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:14:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:15:29.198000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:15:59.194000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:16:29.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:16:59.258000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:17:29.201000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:18:29.197000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:22:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:23:29.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:24:29.197000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:24:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:32:29.198000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:32:59.194000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:33:29.250000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:33:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:34:29.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:34:59.196000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:35:29.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:35:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:38:59.223000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:39:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:40:29.201000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:41:29.198000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:41:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:42:29.199000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:42:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:43:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:44:29.208000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:44:59.197000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:45:59.195000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:46:29.197000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0325A0600002,2026-02-20 16:49:29.200000+00:00,HIGH_CELL_IMBALANCE,0.5848,12.0
TEC0725A0600013,2026-02-04 07:48:36.301000+00:00,EXCESSIVE_DISCHARGE_RATE,0.8699,100.0
TEC0725A0600013,2026-02-04 07:49:06.290000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9098,100.0
TEC0725A0600013,2026-02-04 07:49:36.290000+00:00,STATISTICAL_ANOMALY,0.6516,6.516
TEC0725A0600013,2026-02-04 07:50:06.287000+00:00,STATISTICAL_ANOMALY,0.6826,6.8261
TEC0725A0600013,2026-02-04 07:50:36.286000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9666,100.0
TEC0725A0600013,2026-02-04 07:51:06.296000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9739,100.0
TEC0725A0600013,2026-02-04 07:51:36.290000+00:00,STATISTICAL_ANOMALY,0.7287,7.2868
TEC0725A0600013,2026-02-04 07:52:06.286000+00:00,STATISTICAL_ANOMALY,0.7334,7.3336
TEC0725A0600013,2026-02-04 07:52:36.297000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9818,100.0
TEC0725A0600013,2026-02-04 07:53:06.336000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9818,100.0
TEC0725A0600013,2026-02-04 07:53:36.285000+00:00,STATISTICAL_ANOMALY,0.738,7.3805
TEC0725A0600013,2026-02-04 07:54:06.289000+00:00,STATISTICAL_ANOMALY,0.7416,7.4157
TEC0725A0600013,2026-02-04 07:54:36.287000+00:00,STATISTICAL_ANOMALY,0.7416,7.4157
TEC0725A0600013,2026-02-04 07:55:06.285000+00:00,STATISTICAL_ANOMALY,0.7416,7.4157
TEC0725A0600013,2026-02-04 07:55:36.285000+00:00,STATISTICAL_ANOMALY,0.7416,7.4157
TEC0725A0600013,2026-02-04 07:56:06.285000+00:00,STATISTICAL_ANOMALY,0.7416,7.4157
TEC0725A0600013,2026-02-04 07:56:36.290000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9885,100.0
TEC0725A0600013,2026-02-04 07:57:06.289000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9885,100.0
TEC0725A0600013,2026-02-04 07:57:36.285000+00:00,STATISTICAL_ANOMALY,0.7494,7.494
TEC0725A0600013,2026-02-04 07:58:06.286000+00:00,STATISTICAL_ANOMALY,0.7494,7.494
TEC0725A0600013,2026-02-04 07:58:36.367000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9885,100.0
TEC0725A0600013,2026-02-04 07:59:06.288000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9885,100.0
TEC0725A0600013,2026-02-04 07:59:36.286000+00:00,STATISTICAL_ANOMALY,0.7494,7.494
TEC0725A0600013,2026-02-04 08:00:06.320000+00:00,STATISTICAL_ANOMALY,0.7494,7.494
TEC0725A0600013,2026-02-04 08:00:36.283000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9885,100.0
TEC0725A0600013,2026-02-04 08:01:06.286000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9885,100.0
TEC0725A0600013,2026-02-04 08:01:36.295000+00:00,STATISTICAL_ANOMALY,0.7494,7.494
TEC0725A0600013,2026-02-04 08:02:06.287000+00:00,STATISTICAL_ANOMALY,0.7494,7.494
TEC0725A0600013,2026-02-04 08:02:36.285000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9885,100.0
TEC0725A0600013,2026-02-04 08:03:06.285000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9885,100.0
TEC0725A0600013,2026-02-04 08:03:36.289000+00:00,STATISTICAL_ANOMALY,0.7494,7.494
TEC0725A0600013,2026-02-04 08:04:06.377000+00:00,STATISTICAL_ANOMALY,0.7494,7.494
TEC0725A0600013,2026-02-04 08:04:36.299000+00:00,STATISTICAL_ANOMALY,0.7262,7.2615
TEC0725A0600013,2026-02-04 08:05:06.287000+00:00,STATISTICAL_ANOMALY,0.7262,7.2615
TEC0725A0600013,2026-02-04 08:05:36.287000+00:00,STATISTICAL_ANOMALY,0.7248,7.2479
TEC0725A0600013,2026-02-04 08:06:06.285000+00:00,STATISTICAL_ANOMALY,0.7248,7.2479
TEC0725A0600013,2026-02-04 08:06:36.292000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9859,100.0
TEC0725A0600013,2026-02-04 08:07:06.290000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9859,100.0
TEC0725A0600013,2026-02-04 08:07:36.290000+00:00,STATISTICAL_ANOMALY,0.7225,7.2247
TEC0725A0600013,2026-02-04 08:08:06.287000+00:00,STATISTICAL_ANOMALY,0.7225,7.2247
TEC0725A0600013,2026-02-04 08:08:36.288000+00:00,STATISTICAL_ANOMALY,0.7225,7.2247
TEC0725A0600013,2026-02-04 08:09:06.287000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9864,100.0
TEC0725A0600013,2026-02-04 08:09:36.378000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9864,100.0
TEC0725A0600013,2026-02-04 08:10:06.285000+00:00,STATISTICAL_ANOMALY,0.7416,7.4157
TEC0725A0600013,2026-02-04 08:10:36.289000+00:00,STATISTICAL_ANOMALY,0.7416,7.4157
TEC0725A0600013,2026-02-04 08:11:06.287000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9864,100.0
TEC0725A0600013,2026-02-04 08:11:36.284000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9864,100.0
TEC0725A0600013,2026-02-04 08:12:06.287000+00:00,STATISTICAL_ANOMALY,0.7416,7.4157
TEC0725A0600013,2026-02-04 08:12:36.292000+00:00,STATISTICAL_ANOMALY,0.7416,7.4157
TEC0725A0600013,2026-02-04 08:13:06.284000+00:00,STATISTICAL_ANOMALY,0.7225,7.2247
TEC0725A0600013,2026-02-04 08:13:36.286000+00:00,STATISTICAL_ANOMALY,0.7225,7.2247
TEC0725A0600013,2026-02-04 08:14:06.287000+00:00,STATISTICAL_ANOMALY,0.7196,7.1956
TEC0725A0600013,2026-02-04 08:14:36.284000+00:00,STATISTICAL_ANOMALY,0.7196,7.1956
TEC0725A0600013,2026-02-04 08:15:06.393000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9859,100.0
TEC0725A0600013,2026-02-04 08:15:36.287000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9852,100.0
TEC0725A0600013,2026-02-04 08:16:06.288000+00:00,STATISTICAL_ANOMALY,0.7108,7.1084
TEC0725A0600013,2026-02-04 08:16:36.292000+00:00,STATISTICAL_ANOMALY,0.7108,7.1084
TEC0725A0600013,2026-02-04 08:17:06.287000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9812,100.0
TEC0725A0600013,2026-02-04 08:17:36.286000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9812,100.0
TEC0725A0600013,2026-02-04 08:18:06.287000+00:00,STATISTICAL_ANOMALY,0.7108,7.1084
TEC0725A0600013,2026-02-04 08:18:36.288000+00:00,STATISTICAL_ANOMALY,0.7108,7.1084
TEC0725A0600013,2026-02-04 08:19:06.287000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9812,100.0
TEC0725A0600013,2026-02-04 08:19:36.285000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9805,100.0
TEC0725A0600013,2026-02-04 08:20:06.304000+00:00,STATISTICAL_ANOMALY,0.7103,7.1026
TEC0725A0600013,2026-02-04 08:20:36.349000+00:00,STATISTICAL_ANOMALY,0.7097,7.0968
TEC0725A0600013,2026-02-04 08:21:06.286000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9805,100.0
TEC0725A0600013,2026-02-04 08:21:36.289000+00:00,EXCESSIVE_DISCHARGE_RATE,0.9805,100.0
TEC0725A0600013,2026-02-04 08:22:06.284000+00:00,STATISTICAL_ANOMALY,0.7103,7.1026
TEC0725A0600013,2026-02-04 08:22:36.285000+00:00,STATISTICAL_ANOMALY,0.7097,7.0968
TEC0725A0600013,2026-02-04 08:23:06.286000+00:00,STATISTICAL_ANOMALY,0.7097,7.0968
TEC0725A0600013,2026-02-04 08:23:36.285000+00:00,STATISTICAL_ANOMALY,0.7097,7.0968
TEC0725A0600013,2026-02-04 08:24:06.286000+00:00,STATISTICAL_ANOMALY,0.7097,7.0968
TEC0725A0600013,2026-02-04 08:24:36.291000+00:00,STATISTICAL_ANOMALY,0.7097,7.0968
TEC0725A0600013,2026-02-04 08:25:06.286000+00:00,EXCESSIVE_DISCHARGE_RATE,1.0,100.0
TEC0725A0600013,2026-02-04 08:25:36.286000+00:00,EXCESSIVE_DISCHARGE_RATE,1.0,100.0
TEC0725A0600013,2026-02-04 08:26:06.383000+00:00,STATISTICAL_ANOMALY,0.7762,7.7622
